TimeStamp(ms), Command ID, Data
20524, Delta TOF, 0.00000000002057731763
20525, Absolute TOF UPS, 0.00001902064286696259
20526, Absolute TOF DNS, 0.00001902344592963345
20527, Volume Flow Rate, 0.72442626953125000000
20528, Debug, 0.00000000000000000000
20530, Adv. Debug (4), 0.72442626953125000000
20774, Delta TOF, -0.00000000000585487214
20775, Absolute TOF UPS, 0.00001902195981529076
20776, Absolute TOF DNS, 0.00001901331961562391
20777, Volume Flow Rate, -0.20610046386718750000
20778, Debug, 0.00000000000000000000
20779, Adv. Debug (4), -0.20610046386718750000
21024, Delta TOF, -0.00000000000784439180
21025, Absolute TOF UPS, 0.00001901795803860296
21026, Absolute TOF DNS, 0.00001902380972751416
21027, Volume Flow Rate, -0.27609252929687500000
21028, Debug, 0.00000000000000000000
21029, Adv. Debug (4), -0.27609252929687500000
21275, Delta TOF, -0.00000000001631406121
21275, Absolute TOF UPS, 0.00001901933137560263
21277, Absolute TOF DNS, 0.00001902300755318720
21278, Volume Flow Rate, -0.57453918457031250000
21278, Debug, 0.00000000000000000000
21279, Adv. Debug (4), -0.57453918457031250000
21524, Delta TOF, -0.00000000004143885235
21525, Absolute TOF UPS, 0.00001902053190860897
21526, Absolute TOF DNS, 0.00001901697760331444
21527, Volume Flow Rate, -1.45957946777343750000
21528, Debug, 0.00000000000000000000
21529, Adv. Debug (4), -1.45957946777343750000
21774, Delta TOF, -0.00000000000670752343
21775, Absolute TOF UPS, 0.00001901942596305162
21776, Absolute TOF DNS, 0.00001902195981529076
21777, Volume Flow Rate, -0.23623657226562500000
21778, Debug, 0.00000000000000000000
21779, Adv. Debug (4), -0.23623657226562500000
22025, Delta TOF, -0.00000000000898126018
22026, Absolute TOF UPS, 0.00001902196345326956
22027, Absolute TOF DNS, 0.00001902064286696259
22028, Volume Flow Rate, -0.31614685058593750000
22029, Debug, 0.00000000000000000000
22030, Adv. Debug (4), -0.31614685058593750000
22274, Delta TOF, -0.00000000001153921403
22275, Absolute TOF UPS, 0.00001902060466818512
22276, Absolute TOF DNS, 0.00001902240546769463
22277, Volume Flow Rate, -0.40635681152343750000
22278, Debug, 0.00000000000000000000
22279, Adv. Debug (4), -0.40635681152343750000
22524, Delta TOF, -0.00000000002290789780
