TimeStamp(ms), Command ID, Data
13103580, Volume Flow Rate, 0.32662963867187500000
13103581, Debug, 0.00000000000000000000
13103582, Adv. Debug (4), 0.32662963867187500000
13103627, Delta TOF, 0.00000000000579802872
13103628, Absolute TOF UPS, 0.00001895736932056025
13103629, Absolute TOF DNS, 0.00001895257446449250
13103630, Volume Flow Rate, 0.20550537109375000000
13103631, Debug, 0.00000000000000000000
13103632, Adv. Debug (4), 0.20550537109375000000
13103676, Delta TOF, 0.00000000001057287591
13103677, Absolute TOF UPS, 0.00001895341301860753
13103678, Absolute TOF DNS, 0.00001895183049782645
13103679, Volume Flow Rate, 0.37504577636718750000
13103680, Debug, 0.00000000000000000000
13103681, Adv. Debug (4), 0.37504577636718750000
13103726, Delta TOF, -0.00000000000386535248
13103726, Absolute TOF UPS, 0.00001895183049782645
13103727, Absolute TOF DNS, 0.00001895298919407651
13103728, Volume Flow Rate, -0.13708496093750000000
13103729, Debug, 0.00000000000000000000
13103730, Adv. Debug (4), -0.13708496093750000000
13103776, Delta TOF, -0.00000000001489297574
13103777, Absolute TOF UPS, 0.00001895333662105259
13103778, Absolute TOF DNS, 0.00001895320747280493
13103779, Volume Flow Rate, -0.52827453613281250000
13103780, Debug, 0.00000000000000000000
13103781, Adv. Debug (4), -0.52827453613281250000
13103826, Delta TOF, 0.00000000005411493476
13103827, Absolute TOF UPS, 0.00001895097557280678
13103828, Absolute TOF DNS, 0.00001895310015243013
13103829, Volume Flow Rate, 1.91957092285156250000
13103830, Debug, 0.00000000000000000000
13103831, Adv. Debug (4), 1.91957092285156250000
13103876, Delta TOF, -0.00000000000227373675
13103877, Absolute TOF UPS, 0.00001895394598250277
13103878, Absolute TOF DNS, 0.00001895591958600562
13103879, Volume Flow Rate, -0.08050537109375000000
13103880, Debug, 0.00000000000000000000
13103881, Adv. Debug (4), -0.08050537109375000000
13103926, Delta TOF, 0.00000000001961097951
13103927, Absolute TOF UPS, 0.00001895310015243013
13103928, Absolute TOF DNS, 0.00001895300374599174
13103929, Volume Flow Rate, 0.69546508789062500000
13103930, Debug, 0.00000000000000000000
13103931, Adv. Debug (4), 0.69546508789062500000
13103975, Delta TOF, 0.00000000001830358087
13103976, Absolute TOF UPS, 0.00001895450805022847
13103977, Absolute TOF DNS, 0.00001895482455438469
13103978, Volume Flow Rate, 0.64898681640625000000
13103979, Debug, 0.00000000000000000000
13103980, Adv. Debug (4), 0.64898681640625000000
13104025, Delta TOF, 0.00000000004638422979
13104026, Absolute TOF UPS, 0.00001895572859211825
13104027, Absolute TOF DNS, 0.00001895544301078189
13104028, Volume Flow Rate, 1.64485168457031250000
13104029, Debug, 0.00000000000000000000
13104030, Adv. Debug (4), 1.64485168457031250000
13104074, Delta TOF, 0.00000000001188027454
13104075, Absolute TOF UPS, 0.00001895649802463595
13104076, Absolute TOF DNS, 0.00001895181412692182
13104077, Volume Flow Rate, 0.42131042480468750000
13104078, Debug, 0.00000000000000000000
13104079, Adv. Debug (4), 0.42131042480468750000
13104125, Delta TOF, 0.00000000002188471626
13104125, Absolute TOF UPS, 0.00001895287823572289
13104126, Absolute TOF DNS, 0.00001895331297419034
13104127, Volume Flow Rate, 0.77615356445312500000
13104128, Debug, 0.00000000000000000000
13104129, Adv. Debug (4), 0.77615356445312500000
13104175, Delta TOF, -0.00000000001307398634
13104176, Absolute TOF UPS, 0.00001895331297419034
13104177, Absolute TOF DNS, 0.00001895289824460633
13104178, Volume Flow Rate, -0.46371459960937500000
13104179, Debug, 0.00000000000000000000
13104180, Adv. Debug (4), -0.46371459960937500000
13104225, Delta TOF, 0.00000000002637534635
13104226, Absolute TOF UPS, 0.00001895097557280678
13104227, Absolute TOF DNS, 0.00001895394598250277
13104228, Volume Flow Rate, 0.93557739257812500000
13104229, Debug, 0.00000000000000000000
13104230, Adv. Debug (4), 0.93557739257812500000
13104274, Delta TOF, 0.00000000001421085472
13104275, Absolute TOF UPS, 0.00001895134482765570
13104276, Absolute TOF DNS, 0.00001895444984256756
13104277, Volume Flow Rate, 0.50395202636718750000
13104278, Debug, 0.00000000000000000000
13104279, Adv. Debug (4), 0.50395202636718750000
13104324, Delta TOF, -0.00000000001546140993
13104325, Absolute TOF UPS, 0.00001895474815682974
13104326, Absolute TOF DNS, 0.00001895597961265594
13104327, Volume Flow Rate, -0.54829406738281250000
13104328, Debug, 0.00000000000000000000
13104329, Adv. Debug (4), -0.54829406738281250000
13104374, Delta TOF, 0.00000000000693489710
13104375, Absolute TOF UPS, 0.00001895394598250277
13104376, Absolute TOF DNS, 0.00001895531931950245
13104377, Volume Flow Rate, 0.24574279785156250000
13104378, Debug, 0.00000000000000000000
13104379, Adv. Debug (4), 0.24574279785156250000
13104424, Delta TOF, -0.00000000000125055521
13104425, Absolute TOF UPS, 0.00001895365676318761
13104426, Absolute TOF DNS, 0.00001895385503303260
13104427, Volume Flow Rate, -0.04434204101562500000
13104428, Debug, 0.00000000000000000000
13104429, Adv. Debug (4), -0.04434204101562500000
13104473, Delta TOF, 0.00000000002791011866
13104474, Absolute TOF UPS, 0.00001895320747280493
13104475, Absolute TOF DNS, 0.00001895289824460633
13104476, Volume Flow Rate, 0.98982238769531250000
13104477, Debug, 0.00000000000000000000
13104478, Adv. Debug (4), 0.98982238769531250000
13104524, Delta TOF, -0.00000000000193267624
13104525, Absolute TOF UPS, 0.00001895169589261059
13104526, Absolute TOF DNS, 0.00001895517925731838
13104527, Volume Flow Rate, -0.06845092773437500000
13104528, Debug, 0.00000000000000000000
13104529, Adv. Debug (4), -0.06845092773437500000
13104573, Delta TOF, 0.00000000001614353096
13104574, Absolute TOF UPS, 0.00001895482455438469
13104575, Absolute TOF DNS, 0.00001895268724183552
13104576, Volume Flow Rate, 0.57258605957031250000
13104577, Debug, 0.00000000000000000000
13104578, Adv. Debug (4), 0.57258605957031250000
13104623, Delta TOF, -0.00000000000454747351
13104624, Absolute TOF UPS, 0.00001895156310638413
13104625, Absolute TOF DNS, 0.00001895092646009289
13104626, Volume Flow Rate, -0.16119384765625000000
13104627, Debug, 0.00000000000000000000
13104628, Adv. Debug (4), -0.16119384765625000000
13104673, Delta TOF, 0.00000000002700062396
13104674, Absolute TOF UPS, 0.00001895597961265594
13104675, Absolute TOF DNS, 0.00001895207060442772
13104676, Volume Flow Rate, 0.95755004882812500000
13104677, Debug, 0.00000000000000000000
13104678, Adv. Debug (4), 0.95755004882812500000
13104723, Delta TOF, 0.00000000000000000000
13104724, Absolute TOF UPS, 0.00001895385503303260
13104725, Absolute TOF DNS, 0.00001895545756269712
13104726, Volume Flow Rate, 0.00000000000000000000
13104727, Debug, 0.00000000000000000000
13104728, Adv. Debug (4), 0.00000000000000000000
13104773, Delta TOF, 0.00000000001654143489
13104774, Absolute TOF UPS, 0.00001895730019896291
13104775, Absolute TOF DNS, 0.00001895233617688064
13104776, Volume Flow Rate, 0.58657836914062500000
13104777, Debug, 0.00000000000000000000
13104778, Adv. Debug (4), 0.58657836914062500000
13104822, Delta TOF, 0.00000000001034550223
13104823, Absolute TOF UPS, 0.00001895169589261059
13104824, Absolute TOF DNS, 0.00001895183049782645
13104825, Volume Flow Rate, 0.36688232421875000000
13104826, Debug, 0.00000000000000000000
13104827, Adv. Debug (4), 0.36688232421875000000
13104871, Delta TOF, -0.00000000000488853402
13104872, Absolute TOF UPS, 0.00001895385503303260
13104874, Absolute TOF DNS, 0.00001895394598250277
13104874, Volume Flow Rate, -0.17324829101562500000
13104876, Debug, 0.00000000000000000000
13104877, Adv. Debug (4), -0.17324829101562500000
13104922, Delta TOF, 0.00000000001301714292
13104923, Absolute TOF UPS, 0.00001895359673653729
13104924, Absolute TOF DNS, 0.00001895074638014194
13104925, Volume Flow Rate, 0.46176147460937500000
13104926, Debug, 0.00000000000000000000
13104927, Adv. Debug (4), 0.46176147460937500000
13104972, Delta TOF, 0.00000000000585487214
13104973, Absolute TOF UPS, 0.00001895012792374473
13104974, Absolute TOF DNS, 0.00001895403511298355
